,stance1_successrate,stance2_successrate,stance3_successrate,stance4_successrate,stance5_successrate,stance6_successrate,stance7_successrate,stance8_successrate,stance9_successrate,stance10_successrate,stance11_successrate,stance12_successrate,stance13_successrate,stance14_successrate,stance1_steps,stance2_steps,stance3_steps,stance4_steps,stance5_steps,stance6_steps,stance7_steps,stance8_steps,stance9_steps,stance10_steps,stance11_steps,stance12_steps,stance13_steps,stance14_steps,stance1_rewards,stance2_rewards,stance3_rewards,stance4_rewards,stance5_rewards,stance6_rewards,stance7_rewards,stance8_rewards,stance9_rewards,stance10_rewards,stance11_rewards,stance12_rewards,stance13_rewards,stance14_rewards
498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,54,153,52,129,178,502,112,524,306,595,46,90,122,140,-22.720131963815085,-61.767520320268645,-25.6882665987532,-61.749945480808314,-89.54326210877224,-193.62505487666363,-102.43226843104951,-366.9476213048102,-169.53608110802114,-233.31754704758018,-20.88971382281066,-40.1530115021084,-68.99018519419771,-47.64238637046683
499,1,1,1,1,1,1,1,1,1,1,1,1,0,0,48,149,37,98,125,212,175,70,279,656,73,155,0,0,-21.888092917136714,-63.11948653844422,-17.32910709239555,-58.70251886928878,-64.60249855708702,-82.31723762667362,-107.2754813625575,-48.16130766071891,-203.29310105882647,-249.81930825240465,-55.184710101835044,-71.81207779548814,0.0,0.0
500,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,181,38,103,52,0,0,0,0,0,0,0,0,0,-20.674919258199076,-88.986940777056,-21.85936088639047,-59.502559229179084,-30.41529435317367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50,190,61,92,155,72,277,69,0,0,0,0,0,0,-23.16241343135042,-94.05441068496228,-36.44284433253752,-50.359019813857124,-70.63379416895731,-43.98114612414388,-175.67157789838413,-41.07595390666647,0.0,0.0,0.0,0.0,0.0,0.0
502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.548008188710067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,1,1,1,1,1,1,0,0,0,0,0,0,0,0,60,213,40,111,183,225,0,0,0,0,0,0,0,0,-22.422244937545766,-82.16565208829046,-23.590729631572735,-66.04030252008998,-96.9999818948333,-123.46911017955001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,1,1,1,1,1,1,1,1,0,0,0,0,0,0,47,302,42,118,47,631,169,67,0,0,0,0,0,0,-20.220504937107656,-122.17106088691288,-26.798802470378025,-67.06754036123931,-27.697059822324235,-310.6041716451645,-122.86821136443238,-40.01713959730391,0.0,0.0,0.0,0.0,0.0,0.0
505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.170887986307697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,1,1,1,1,0,0,0,0,0,0,0,0,0,0,55,639,37,259,0,0,0,0,0,0,0,0,0,0,-22.858160760730637,-248.24799974073306,-23.13491076369936,-101.18791971358314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,1,1,1,1,1,0,0,0,0,0,0,0,0,0,57,421,39,117,218,0,0,0,0,0,0,0,0,0,-23.50186388844236,-132.165275981165,-21.780691912970962,-60.52609617580098,-101.66131658112357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1,1,1,1,1,1,0,0,0,0,0,0,0,0,51,281,39,102,44,372,0,0,0,0,0,0,0,0,-22.134769404381448,-92.04354724529577,-24.67618392091376,-56.43770851118323,-23.60705667595835,-195.4047617646675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,1,1,1,1,0,0,0,0,0,0,0,0,0,0,62,123,36,99,0,0,0,0,0,0,0,0,0,0,-23.293452372647568,-48.868427770642626,-16.267669902798687,-55.147491962126914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,-99481.91606786802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50,134,66,97,47,0,0,0,0,0,0,0,0,0,-22.77256266056092,-53.87627770257546,-39.465690991169765,-54.35021881272458,-23.80178716841345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,180,54,120,129,92,346,63,271,297,289,112,140,244,-22.877399843342168,-73.3280652062875,-34.74631393784342,-61.67666577399963,-77.41098555370141,-54.33180140138867,-180.93649812353786,-38.97081722620045,-149.11912873299823,-172.2642182571883,-130.42584423781136,-54.68010205489863,-78.45966490045224,-180.41549704594183
513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,215,0,0,0,0,0,0,0,0,0,0,0,0,-21.778398977041043,-79.42069279712995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1,1,1,1,1,1,1,1,1,0,0,0,0,0,48,302,49,112,56,118,269,76,140,0,0,0,0,0,-21.648468898351876,-102.1949643910557,-28.440565527395147,-65.45218309824335,-32.31785361028876,-68.35510360491492,-190.09437207306883,-46.712944789610575,-87.61913377951176,0.0,0.0,0.0,0.0,0.0
515,1,1,1,1,1,1,1,1,1,1,0,0,0,0,47,201,71,362,173,128,160,178,249,624,0,0,0,0,-21.177474951922513,-96.54666470033015,-44.886998810347414,-147.1107977822299,-114.628432319723,-47.98648740250032,-100.20016559580326,-102.92702317874598,-153.0424223942945,-227.84483907459392,0.0,0.0,0.0,0.0
516,1,1,1,1,1,1,1,1,1,1,1,1,0,0,55,311,36,88,225,192,379,70,397,373,231,74,0,0,-22.036060221384112,-122.72944547175796,-18.696969861484252,-42.77511997810847,-91.59505119760811,-75.27500203377025,-265.92035464807117,-45.24491966813523,-207.21086018494074,-188.4327198548439,-109.60327837142705,-45.33196744776171,0.0,0.0
517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52,251,49,108,155,254,637,70,124,555,426,371,201,274,-21.538914483523193,-88.8798867640536,-26.03374728347943,-57.180513547228315,-90.7997456296651,-111.91992968946002,-426.4466544417175,-40.178757361141294,-93.90736786187773,-181.68898461249998,-157.49396758075795,-165.06088648058542,-105.03860705912021,-147.90293207611666
518,1,1,1,1,1,1,0,0,0,0,0,0,0,0,51,205,82,101,147,61,0,0,0,0,0,0,0,0,-23.10071351464256,-73.77103409309505,-34.258065886520335,-57.27140022292532,-76.57285493686379,-37.420583697088524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.486139502510124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.32329620490866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,1,1,1,1,1,1,1,1,1,0,0,0,0,0,76,168,53,117,29,401,174,66,556,0,0,0,0,0,-24.585249665974864,-70.67774767930665,-24.612639854540923,-59.892282250524225,-14.626436532641955,-159.5447988189324,-138.96965597047074,-35.73994020814011,-348.76920659262464,0.0,0.0,0.0,0.0,0.0
522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,-99444.49845034238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,-99238.3972871004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54,287,58,105,52,0,0,0,0,0,0,0,0,0,-22.952740524695507,-99.83199943648764,-29.21373410238337,-50.27102379550984,-24.515987305133937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,1,1,1,1,1,0,0,0,0,0,0,0,0,0,58,372,37,90,40,0,0,0,0,0,0,0,0,0,-22.118338116675925,-120.37097494990093,-20.550209474814405,-50.06414101834015,-21.439081493415376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,1,1,1,1,0,0,0,0,0,0,0,0,0,0,52,153,67,317,0,0,0,0,0,0,0,0,0,0,-21.518274182815997,-75.08504241401423,-42.74844463312803,-119.75646057315316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,1,1,1,1,1,1,0,0,0,0,0,0,0,0,79,238,44,94,49,79,0,0,0,0,0,0,0,0,-24.52566907823291,-98.44779223433243,-22.291297910492066,-46.84945296714064,-23.916289220633672,-47.39020114198548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,269,0,0,0,0,0,0,0,0,0,0,0,0,-22.30184544439003,-84.32703549124464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.922862958808178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,1,1,1,0,0,0,0,0,0,0,0,0,0,0,48,155,42,0,0,0,0,0,0,0,0,0,0,0,-20.58203957063621,-66.54504222525865,-18.078664852935066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,1,1,0,0,0,0,0,0,0,0,0,0,0,0,58,167,0,0,0,0,0,0,0,0,0,0,0,0,-24.152913108387317,-73.39720647779498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50,195,0,0,0,0,0,0,0,0,0,0,0,0,-21.289066329814425,-87.74511131594443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,1,1,1,1,1,1,1,1,0,0,0,0,0,0,51,329,41,109,45,127,401,49,0,0,0,0,0,0,-21.65460040288869,-121.25409447729764,-24.7722161235674,-61.00239460624697,-26.11726505413594,-87.30413133472949,-314.1624359798573,-24.610540126784468,0.0,0.0,0.0,0.0,0.0,0.0
534,1,1,1,1,1,1,1,1,0,0,0,0,0,0,51,166,53,96,61,417,209,62,0,0,0,0,0,0,-21.671197459802986,-80.6594786947432,-32.68417390654619,-54.677945704450195,-35.70477869561251,-222.1170647141621,-95.63153906421077,-36.997032310698934,0.0,0.0,0.0,0.0,0.0,0.0
535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.555830538324496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,263,54,337,61,0,0,0,0,0,0,0,0,0,-21.390948976399617,-95.78119311663737,-31.164443648652334,-149.0778380102486,-40.54005420662261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,177,42,229,344,172,185,285,156,300,226,168,431,77,-22.453048740228798,-77.50430317040578,-24.115181200124226,-105.42188825451846,-144.3557714727937,-55.33859717415979,-107.19010746492091,-179.38002330825222,-96.12817961682647,-143.30280616889704,-122.10975193162132,-73.18069912960955,-369.91413755052076,-38.89765592308369
538,1,1,1,1,1,1,1,1,0,0,0,0,0,0,56,318,36,105,46,292,249,80,0,0,0,0,0,0,-21.5593433019268,-99.83978457708426,-20.473017922884768,-50.52045372541365,-23.31017624150108,-116.13932688600954,-134.14005625011143,-47.60028795435973,0.0,0.0,0.0,0.0,0.0,0.0
539,1,1,1,0,0,0,0,0,0,0,0,0,0,0,67,262,47,0,0,0,0,0,0,0,0,0,0,0,-24.99819925929751,-86.54162847899015,-22.823776622732083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.24849626303938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.01460117752513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,1,1,1,1,1,1,0,0,0,0,0,0,0,0,50,269,42,106,53,310,0,0,0,0,0,0,0,0,-22.23995354761684,-89.18594417509291,-20.718845663211567,-56.94436179576842,-28.546348055621216,-147.05170499573188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,1,1,1,1,1,0,0,0,0,0,0,0,0,0,54,349,48,99,170,0,0,0,0,0,0,0,0,0,-21.561311923492426,-105.72387467606364,-26.01446645390192,-46.06481428537616,-61.32223603657188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,1,1,1,1,1,1,1,1,0,0,0,0,0,0,54,239,37,84,48,89,229,75,0,0,0,0,0,0,-21.48114571232667,-79.1683295531053,-17.686201744186363,-48.19272690952128,-25.25865496210471,-52.029065201487136,-159.1092372582616,-52.132793467637185,0.0,0.0,0.0,0.0,0.0,0.0
545,1,1,1,1,1,1,1,1,1,1,1,1,0,0,62,164,58,117,54,118,227,164,204,352,52,70,0,0,-22.92135435452317,-64.00002074487654,-35.12967410285133,-61.70656227300059,-27.617969286333924,-68.26349688810838,-115.57757317808422,-99.420572421191,-184.3052897799921,-142.15197339099475,-45.90897954041882,-41.446626998030666,0.0,0.0
546,1,1,1,1,1,1,1,1,1,1,1,1,1,0,49,438,48,126,49,404,54,144,203,256,365,75,223,0,-20.67109932162612,-154.88336592877334,-29.416877711500778,-69.16245330694741,-26.342726797001458,-179.45484346716967,-23.886535227862165,-78.77135994738047,-96.68530040071794,-106.81860083133867,-162.1724193503992,-40.90194821577041,-137.024094505667,0.0
547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.47867238161527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,343,42,105,57,237,301,79,124,288,236,306,367,364,-21.107610595621953,-114.80865364685329,-25.091388855308896,-60.21245763733721,-34.18064783220008,-113.89912041684258,-228.92403865348547,-50.41639624199914,-73.59837052002513,-116.16223683254043,-105.37131523435758,-135.57266500177238,-265.9244846802989,-192.75482311347957
549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,58,128,0,0,0,0,0,0,0,0,0,0,0,0,-21.700480496147957,-45.898180954711826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,1,1,1,1,1,1,1,1,0,0,0,0,0,0,51,282,45,121,259,94,390,163,0,0,0,0,0,0,-21.813169136736676,-90.79189678885092,-25.905731844345556,-72.48711967038825,-123.09050168261005,-55.78088576099497,-253.81403609807478,-75.26200579320667,0.0,0.0,0.0,0.0,0.0,0.0
551,1,1,1,1,1,0,0,0,0,0,0,0,0,0,56,356,44,112,117,0,0,0,0,0,0,0,0,0,-22.641494105637285,-111.19506572040787,-23.896264249772365,-49.96767798394045,-56.01644174110988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,1,1,1,1,1,1,1,1,0,0,0,0,0,0,48,210,34,107,255,70,490,158,0,0,0,0,0,0,-21.547880784348017,-85.92347729127539,-17.62719827805371,-57.77017088298463,-112.70906114954477,-42.74527338926668,-332.31034146552975,-96.9081380248352,0.0,0.0,0.0,0.0,0.0,0.0
553,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,373,36,210,167,90,61,159,468,255,216,226,272,208,-23.89592979299586,-124.1252971224996,-20.410825783783316,-87.86473597524648,-82.6064649851953,-45.945339559577825,-50.32718476299217,-80.15721478242594,-367.93908198795606,-97.6727312280811,-110.82890302813227,-107.61907190880657,-273.5745839315223,-71.1012611002721
554,1,1,1,1,0,0,0,0,0,0,0,0,0,0,54,347,44,146,0,0,0,0,0,0,0,0,0,0,-22.135364416694102,-104.75202304719929,-25.158532243574474,-68.03309640699116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,1,1,1,1,1,0,0,0,0,0,0,0,0,0,56,484,39,105,47,0,0,0,0,0,0,0,0,0,-22.127384053851262,-155.53719118327516,-21.529784805669053,-55.201776437223984,-22.168931583751217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50,182,46,110,77,0,0,0,0,0,0,0,0,0,-22.10675670233467,-75.64412627259985,-29.249522453426867,-57.97977632744028,-51.867606954118244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,1,1,1,1,1,1,1,1,1,1,0,0,0,0,48,164,59,96,59,129,284,68,536,324,0,0,0,0,-20.980227688469157,-70.21045640479076,-33.447021867985065,-55.721438302397374,-35.46582243077434,-86.05385285625896,-221.76637060825462,-40.29074268553173,-318.6822641918439,-123.4034708513328,0.0,0.0,0.0,0.0
558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,51,410,67,298,158,70,229,105,252,366,212,104,164,101,-23.009445119107834,-130.03864520728473,-26.50329811466498,-121.76859050025675,-73.36978290631725,-36.17733005065307,-130.24858092946155,-59.328580490463246,-135.5994687105927,-166.24552318139402,-87.08092457947397,-52.034731985431605,-86.85226258402561,-52.35926292763414
559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,254,47,88,144,564,240,79,215,216,78,294,347,93,-21.814878234762745,-77.5662072776313,-26.120084663743615,-49.7631249737979,-68.17433915068254,-232.78664475437736,-140.41507268852516,-48.74795145793727,-106.90321576527347,-93.9359982207431,-55.09710778472809,-127.50511701661917,-270.4159338801397,-47.261187860346816
560,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,213,0,0,0,0,0,0,0,0,0,0,0,0,-21.868023158794436,-88.68681023261196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,1,1,1,1,1,0,0,0,0,0,0,0,0,0,50,157,65,105,51,0,0,0,0,0,0,0,0,0,-21.556738005533326,-59.63100123993255,-27.353340618277183,-59.81770298870356,-27.044915033412686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,1,1,1,1,1,1,1,1,1,1,1,1,0,0,55,346,45,92,153,78,173,62,427,260,302,104,0,0,-21.202356637389514,-99.55299914454935,-25.190071119912517,-44.40538648910309,-58.57418395536488,-43.90203671320034,-88.98078875414416,-38.99374794487108,-238.1832159889956,-162.1243050530283,-141.03484272814543,-46.54010054387535,0.0,0.0
563,1,1,1,1,1,1,1,1,0,0,0,0,0,0,63,454,41,101,190,150,210,181,0,0,0,0,0,0,-22.12113405149811,-137.71349172339387,-22.556308437902718,-48.931388159743136,-81.41468282484784,-67.04742804150457,-139.2771238185102,-104.88909778522424,0.0,0.0,0.0,0.0,0.0,0.0
564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.81782705397553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,1,1,1,1,0,0,0,0,0,0,0,0,0,0,65,305,48,94,0,0,0,0,0,0,0,0,0,0,-22.142994557882783,-107.05118792154902,-25.417043315025552,-52.84774329217287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,68,213,0,0,0,0,0,0,0,0,0,0,0,0,-23.297944262846,-90.05247813363411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,1,1,1,1,1,0,0,0,0,0,0,0,0,0,48,179,47,94,55,0,0,0,0,0,0,0,0,0,-21.59100904750811,-81.422457843473,-29.68986834476452,-55.36950144313426,-30.83061615047762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,1,1,1,1,1,1,1,1,0,0,0,0,0,0,56,223,47,119,77,242,212,46,0,0,0,0,0,0,-22.78529682315789,-65.69152168994675,-24.1711818296794,-52.27610850903153,-29.275218203371193,-98.47295747293188,-125.4138326735234,-27.45231469998479,0.0,0.0,0.0,0.0,0.0,0.0
569,1,1,1,1,1,1,1,1,0,0,0,0,0,0,72,447,47,117,40,385,297,56,0,0,0,0,0,0,-24.88534341472001,-146.8165758691388,-23.670629566676066,-55.62032057470865,-21.61115811976876,-185.38372213052162,-200.52490694429036,-30.123898741833056,0.0,0.0,0.0,0.0,0.0,0.0
570,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,391,0,0,0,0,0,0,0,0,0,0,0,0,-21.36887765253951,-134.20502503071208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,1,1,0,0,0,0,0,0,0,0,0,0,0,0,48,153,0,0,0,0,0,0,0,0,0,0,0,0,-21.73259904580957,-63.078199812445604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,1,1,1,1,1,1,1,1,1,1,1,0,0,0,59,280,42,118,148,74,76,128,383,205,103,0,0,0,-22.11675593696689,-118.85313415941964,-21.41009775215943,-58.194857642368326,-75.44225065657312,-41.76715582496427,-42.41134592817865,-94.36129256571616,-209.09190414633923,-83.85554749101468,-54.33703834855393,0.0,0.0,0.0
573,1,1,1,1,1,1,1,1,1,0,0,0,0,0,51,147,43,98,56,648,222,128,583,0,0,0,0,0,-21.14206002493885,-60.49299178578976,-25.741881278027577,-57.686662641610745,-30.96792814716715,-206.29435789578116,-142.88035138338108,-66.17442524411214,-322.0841332099032,0.0,0.0,0.0,0.0,0.0
574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.706515566735884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,1,1,1,1,1,1,1,1,0,0,0,0,0,0,50,162,50,101,53,217,436,72,0,0,0,0,0,0,-21.055318787662628,-67.3385213297276,-26.93647634218754,-60.638496355610506,-29.68335454165907,-93.42763856413156,-257.71393852636476,-44.72226579251743,0.0,0.0,0.0,0.0,0.0,0.0
576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.019629288589524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,1,1,1,1,1,1,1,1,1,1,1,1,0,0,54,175,48,111,148,144,181,78,262,295,438,273,0,0,-21.02305132917413,-77.68005652105977,-26.748650542082267,-56.20621253063481,-55.550060089292195,-54.88535553036602,-121.27787140987432,-46.06860833715366,-133.38008764932349,-114.47515914762165,-230.0510929582862,-130.11743480055068,0.0,0.0
578,1,1,1,1,1,1,1,1,0,0,0,0,0,0,52,165,51,79,51,129,50,264,0,0,0,0,0,0,-20.794935820515867,-65.41867799416995,-23.09611755720704,-45.085677776837514,-26.96529885939657,-70.93279575738083,-24.891133018193894,-159.47056759140187,0.0,0.0,0.0,0.0,0.0,0.0
579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,180,41,102,48,220,392,111,248,250,56,112,375,184,-23.00910373705462,-72.69315209047956,-19.161752751737087,-58.88838578892883,-28.19839804681225,-114.05218861850484,-274.96853740874053,-59.597773079192756,-142.7090487440859,-99.73242218751437,-42.84819539544753,-51.67527067369571,-229.3065982860597,-87.49026838335408
580,1,1,1,1,1,0,0,0,0,0,0,0,0,0,57,161,76,115,197,0,0,0,0,0,0,0,0,0,-21.381768243951235,-62.650734295300204,-37.75837361620658,-55.55816070312957,-92.37386050713884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,1,1,1,1,1,1,0,0,0,0,0,0,0,0,57,244,55,101,53,123,0,0,0,0,0,0,0,0,-22.11273041851184,-88.1545413850572,-33.42705883534052,-55.59761223567369,-28.60148140637822,-73.31387486534575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,1,1,1,1,0,0,0,0,0,0,0,0,0,0,49,273,42,151,0,0,0,0,0,0,0,0,0,0,-21.060032722901326,-99.79481776960284,-26.68735547198936,-73.61442175700655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,56,373,42,125,94,89,234,111,181,228,41,133,343,88,-22.63804637210437,-113.08343744764147,-23.623570760595765,-57.438773717277854,-37.317664807776275,-56.4444807739083,-173.150263824494,-51.58468600274022,-124.00293621724133,-69.23799880014123,-32.331841531117846,-52.878050435871394,-189.68997581809964,-43.836444847157175
584,1,1,1,1,1,1,1,1,1,0,0,0,0,0,54,265,45,85,38,255,260,74,343,0,0,0,0,0,-21.823796570075118,-98.89434672581908,-24.588110835507784,-48.557263481465476,-18.740085332613077,-130.05380589800419,-186.55613832678796,-49.40429029017702,-232.81987711974304,0.0,0.0,0.0,0.0,0.0
585,1,1,1,1,1,1,1,1,1,1,0,0,0,0,51,516,40,116,48,635,209,193,451,72,0,0,0,0,-21.93545165147436,-209.0145569064266,-23.738851538232325,-63.80281051179868,-26.182749750729933,-195.69898393507694,-149.44366368495426,-91.3992985987609,-239.13766836865622,-36.717852082195705,0.0,0.0,0.0,0.0
586,1,1,1,1,0,0,0,0,0,0,0,0,0,0,59,292,45,93,0,0,0,0,0,0,0,0,0,0,-22.930795811570146,-90.2453534418429,-19.58165572840262,-49.026317776491005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,1,1,1,1,1,1,1,1,0,0,0,0,0,0,54,276,36,108,144,107,53,203,0,0,0,0,0,0,-22.83767806012491,-113.1161687950074,-20.900747161417033,-65.15753115951644,-70.76041367032228,-43.57018144180687,-34.870009814924,-126.59815019583458,0.0,0.0,0.0,0.0,0.0,0.0
588,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,171,40,100,53,243,311,72,125,658,54,158,660,242,-23.741712916803987,-77.91351801462416,-15.049548355613206,-55.27414777282713,-28.31406501067245,-109.50456467318847,-201.64774165772525,-41.07378349538645,-71.58111269016568,-245.1334125567777,-49.97152431310085,-98.17629781353209,-365.24991043086897,-96.94995216225341
589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,239,44,112,205,68,60,148,204,627,190,169,103,376,-22.09641602660355,-76.71434102224413,-23.629927492569433,-55.189438259116486,-134.9392662672747,-34.62370943829394,-32.935071330717086,-79.16129043127147,-133.84424995021203,-208.41538687778532,-92.11745910553513,-82.87717637647283,-78.14050251362421,-289.43604522370515
590,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,194,0,0,0,0,0,0,0,0,0,0,0,0,-21.33317230683273,-87.15284865511771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
