,stance1_successrate,stance2_successrate,stance3_successrate,stance1_steps,stance2_steps,stance3_steps,stance1_rewards,stance2_rewards,stance3_rewards
4519,1,1,1,53,22,89,-25.52586818365264,-6.196607551977636,-25.689183650514778
4520,1,1,1,57,25,110,-25.998195982015964,-6.058435440251918,-24.770764649014144
4521,1,0,0,56,201,0,-25.624968578910657,-173.79420816677174,0.0
4522,1,0,0,48,201,0,-21.955527588298768,-147.57492097820924,0.0
4523,0,0,0,201,0,0,-46.13667186726156,0.0,0.0
4524,1,0,0,54,201,0,-21.419896590854098,-129.20962252060355,0.0
4525,1,1,1,58,47,84,-23.81309128978835,-17.943619429692653,-16.626206849162507
4526,1,1,1,56,32,132,-27.55427051963874,-9.436232366534544,-33.29366892873194
4527,1,0,0,57,201,0,-22.55950413688278,-95.63836520904087,0.0
4528,1,1,0,47,20,201,-22.80432205970003,-5.715207811441281,-162.50006580390271
4529,1,0,0,50,201,0,-23.33201341025137,-121.57600175134525,0.0
4530,0,0,0,201,0,0,-49.704929357879465,0.0,0.0
4531,1,0,0,55,201,0,-25.784094261542872,-249.94578880056088,0.0
4532,0,0,0,201,0,0,-52.80026492540143,0.0,0.0
4533,1,1,1,52,51,111,-23.782110447224586,-17.987046705741847,-31.121189959246607
4534,1,0,0,49,201,0,-22.126945804238147,-121.99869248855245,0.0
4535,1,0,0,52,201,0,-23.936527809864526,-112.66991470865686,0.0
4536,1,1,1,57,39,141,-24.26754450274112,-10.878804578430843,-30.872915220606185
4537,1,1,1,93,30,102,-29.181064120214486,-8.331416012140032,-23.76837264485635
4538,1,1,1,53,36,107,-23.74912338922016,-11.622277314495125,-29.272980505197634
4539,1,0,0,52,201,0,-23.988697113146905,-129.54604297783445,0.0
4540,1,1,0,49,24,201,-23.224242241621496,-5.850167775652561,-133.36780933810982
4541,1,1,0,53,23,201,-23.77280846152004,-5.658397513972657,-49.34526076815477
4542,1,0,0,49,201,0,-24.88496599181788,-139.75493234300998,0.0
4543,1,1,1,48,31,92,-24.724262421569094,-9.002498812062369,-21.745647791551466
4544,1,0,0,55,201,0,-23.489582478682788,-128.96344037316408,0.0
4545,0,0,0,201,0,0,-78.95404145040098,0.0,0.0
4546,1,1,1,60,48,109,-26.615225692272595,-13.899433694128488,-22.43404735112257
4547,1,1,0,49,26,201,-24.047504870549925,-6.9139208710627,-42.637617290341794
4548,1,1,1,57,36,101,-24.097523092610746,-11.509320292149827,-22.767294392718597
4549,1,1,1,60,62,98,-26.78775718169209,-21.69560122127768,-23.737998861418145
4550,1,0,0,56,201,0,-26.335623115146202,-132.76826582548478,0.0
4551,1,0,0,51,201,0,-22.917068222510228,-123.79344871607528,0.0
4552,1,1,1,55,37,98,-24.735120800115485,-10.642374245613297,-23.042697500259546
4553,1,0,0,51,201,0,-18.157299329376073,-123.62700427592357,0.0
4554,1,1,1,51,24,110,-20.135071244105657,-7.029069828327073,-27.608719098677728
4555,0,0,0,201,0,0,-74.08537903379276,0.0,0.0
4556,1,0,0,57,201,0,-24.187831462412486,-175.5249316667704,0.0
4557,0,0,0,201,0,0,-46.197336269064934,0.0,0.0
4558,1,1,0,54,25,201,-25.986396092715783,-6.648089893753955,-49.50409924335017
4559,1,1,1,50,25,116,-23.105378482727964,-5.8969888112960955,-20.916014472970645
4560,0,0,0,201,0,0,-53.00801399313142,0.0,0.0
4561,1,1,1,55,73,88,-24.470469986220884,-26.95872356709682,-17.393016492210958
4562,1,0,0,49,201,0,-22.48767730278761,-150.03566462464264,0.0
4563,1,0,0,52,201,0,-24.120710668521777,-115.86046422476235,0.0
4564,1,1,1,59,40,113,-25.155341073478596,-10.200721070945686,-23.700800029583316
4565,1,1,1,57,41,106,-22.43591699480784,-13.454548790346829,-23.303214147682155
4566,0,0,0,201,0,0,-63.766342463632014,0.0,0.0
4567,1,0,0,56,201,0,-23.804837003653958,-240.47696812592525,0.0
4568,1,1,1,48,44,85,-23.325391694954515,-13.85295152887067,-18.638689995832568
4569,1,0,0,56,201,0,-23.77162359388881,-129.8640915281573,0.0
4570,1,0,0,49,201,0,-21.670633166359277,-262.92034118203827,0.0
4571,1,1,0,47,22,201,-21.937628237122322,-5.329488491948779,-74.33540490161714
4572,1,0,0,49,201,0,-22.75744782627567,-314.83101667409727,0.0
4573,1,1,1,50,28,97,-25.139834348497416,-6.380070141922286,-19.280285762327978
4574,1,1,1,51,32,141,-24.02655999168579,-8.544427354520568,-43.160566897148094
4575,1,1,1,52,46,121,-24.877701941122616,-15.627134862330585,-28.226486573599765
4576,1,0,0,50,201,0,-23.589598300705134,-131.3307414755508,0.0
4577,0,0,0,201,0,0,-57.29216968933684,0.0,0.0
4578,1,1,1,52,23,160,-24.863230782151632,-6.15867782117203,-30.63806647447022
4579,1,0,0,50,201,0,-21.616247846162956,-136.71621477918458,0.0
4580,1,0,0,48,201,0,-22.037554046459583,-189.4031229081492,0.0
4581,1,0,0,51,201,0,-22.39820743161913,-118.7014774884641,0.0
4582,1,1,1,47,24,69,-17.749259451069285,-6.3591751043464875,-12.309049824541404
4583,1,1,1,51,45,97,-21.237678896544498,-14.570684247437077,-21.53164949373477
4584,1,1,1,53,20,113,-22.791187383372534,-5.465602706794155,-17.689940948679922
4585,1,0,0,52,201,0,-20.895900997717646,-111.14544481414777,0.0
4586,1,1,1,52,67,100,-24.891705819425535,-23.746937846121035,-22.163051732558426
4587,1,0,0,50,201,0,-24.199141383472572,-205.52826845239343,0.0
4588,1,1,1,71,46,93,-28.458310703018455,-13.344625328138886,-19.912167163220314
4589,1,1,1,51,23,139,-24.07507946930564,-6.466881984413988,-29.910078764925505
4590,1,0,0,51,201,0,-23.668288779848584,-125.2755210175796,0.0
4591,1,1,1,57,45,200,-26.234055643402712,-13.62122463354231,-36.970895376285426
4592,1,1,1,52,25,114,-23.894266530818655,-5.859010668295358,-29.4531868303593
4593,1,1,0,51,25,201,-24.215320625671488,-6.695890730278226,-140.58573088763157
4594,1,1,1,53,24,201,-23.983973483152717,-6.731291155422702,-36.82875675401975
4595,1,1,1,53,42,108,-22.05813631889018,-14.11936457145365,-23.16928411199392
4596,1,1,1,52,24,148,-24.95341288196495,-6.748050599790098,-35.30458798426934
4597,0,0,0,201,0,0,-66.08124132348227,0.0,0.0
4598,1,1,1,49,25,94,-25.24741374490226,-5.733576758293789,-15.520758529335955
4599,1,1,1,46,22,65,-23.326455586099506,-6.043347101491676,-20.206278752085527
4600,1,1,0,48,22,201,-23.77358113511247,-5.4083936982293155,-59.92962763336798
4601,1,1,0,50,20,201,-23.80890521283317,-4.887047271354736,-71.81951528295069
4602,1,1,0,52,25,201,-23.91641473289803,-6.958215967237606,-76.09713794394253
4603,1,1,1,100,73,129,-28.82873706593725,-24.835501077959808,-40.785499278705224
4604,1,1,1,120,67,91,-33.76532265805978,-22.69211587520418,-19.285341696153516
4605,1,0,0,52,201,0,-24.849853653499316,-125.31774349246979,0.0
4606,1,1,1,60,51,143,-21.890466985353694,-12.352794375067596,-32.71533892266889
4607,1,0,0,50,201,0,-23.549080919198268,-237.864388158119,0.0
4608,1,0,0,57,201,0,-27.146538884056543,-114.56263175467042,0.0
4609,1,0,0,51,201,0,-20.714866916727075,-265.9454436182376,0.0
4610,1,1,0,53,48,201,-21.682493501109146,-17.01810260719797,-39.19797845565409
4611,1,1,1,49,22,119,-23.34645771215743,-4.975279565067246,-20.393247359873445
4612,1,1,1,52,26,135,-24.44883971646244,-7.35329675534141,-40.96447834337833
4613,1,1,1,62,104,125,-27.17769396414033,-52.8059347931429,-31.49152031605945
4614,1,0,0,113,201,0,-31.065642791285352,-102.59194233200586,0.0
4615,1,1,1,52,33,107,-22.82902320045383,-8.87932009698738,-19.97761933337154
4616,1,1,1,55,36,92,-26.007552317073458,-10.126622312556584,-21.74751600298932
4617,1,0,0,53,201,0,-23.45349015911417,-118.92895639933936,0.0
4618,1,0,0,56,201,0,-24.57796146925665,-116.94906595876536,0.0
4619,1,0,0,50,201,0,-22.262503763682634,-134.61472262951102,0.0
4620,1,0,0,54,201,0,-23.082944261700728,-211.6731912912566,0.0
4621,1,0,0,52,201,0,-23.079338252166707,-123.27501570090345,0.0
4622,1,1,1,44,26,184,-19.499215520622265,-6.237086786020989,-35.321628004758715
4623,1,0,0,56,201,0,-24.628169081835395,-121.76020687631336,0.0
4624,1,1,1,54,39,134,-25.079912372495684,-11.57884473940629,-24.68536901020778
4625,1,0,0,46,201,0,-23.47070734542982,-283.42953884120953,0.0
4626,1,0,0,56,201,0,-23.64316770636346,-87.24280842530175,0.0
4627,1,1,0,55,35,201,-23.048227830502857,-9.866749984282311,-49.394287215998204
4628,1,1,1,51,43,90,-23.114477326565154,-12.895623305161088,-18.507768067697956
4629,1,1,1,54,40,96,-22.72269510072487,-13.025482712399711,-23.714894532253684
4630,1,0,0,53,201,0,-24.393068862348926,-90.00169319805757,0.0
4631,1,1,1,53,25,136,-24.5139569354458,-6.8595084338798396,-32.10586012599959
4632,1,0,0,51,201,0,-25.4252784791992,-131.0541862944468,0.0
4633,1,0,0,57,201,0,-23.038546909525426,-106.75251956057147,0.0
4634,1,1,1,49,39,95,-21.547508754282262,-11.058791085175514,-19.978237922944864
4635,1,1,1,59,29,103,-25.97487204953107,-9.145743921516672,-22.931524843960688
4636,1,0,0,54,201,0,-25.584270110590733,-142.4119259451317,0.0
4637,1,0,0,64,201,0,-27.46876306787361,-114.37064123027193,0.0
4638,1,0,0,50,201,0,-21.972884099193376,-211.5293190824088,0.0
4639,0,0,0,201,0,0,-49.86158364774169,0.0,0.0
4640,1,1,1,51,40,134,-24.586650777735553,-14.782175366624294,-28.168194180374616
4641,1,0,0,53,201,0,-26.885490053678744,-174.23381847134604,0.0
4642,1,1,1,52,41,113,-24.797756199436474,-11.336972218560161,-26.008188748475284
4643,1,1,1,54,45,115,-23.492137720574597,-15.025803279742501,-30.006659962422592
4644,1,0,0,53,201,0,-25.154841556553894,-129.47689288096197,0.0
4645,1,0,0,52,201,0,-25.032864979493507,-170.34145889261762,0.0
4646,1,0,0,84,201,0,-26.04402806064428,-141.43086355114247,0.0
4647,1,1,0,52,40,201,-24.938762480155685,-12.335565983077993,-40.263034665551814
4648,1,0,0,59,201,0,-27.966755492196423,-111.32650589401058,0.0
4649,1,1,1,47,28,133,-21.823115789339383,-6.071547197998398,-23.473806376493528
4650,1,1,0,55,56,201,-23.488948052058813,-17.959074923059475,-51.720578178303164
4651,1,1,1,67,40,138,-27.30189478030853,-11.47004914265737,-24.22232445414
4652,1,0,0,58,201,0,-25.32219327004211,-127.23907293033805,0.0
4653,1,0,0,80,201,0,-25.43252619909633,-122.65860451036815,0.0
4654,1,0,0,46,201,0,-24.204086323025322,-280.35455599531423,0.0
4655,1,1,1,171,67,103,-47.54465621835927,-22.04830687856609,-19.608440498875318
4656,0,0,0,201,0,0,-51.23562532086356,0.0,0.0
4657,1,0,0,52,201,0,-26.518371628778258,-109.88342660746895,0.0
4658,1,1,1,59,29,100,-23.823192786339412,-7.376741034905851,-19.282953035094916
4659,1,0,0,48,201,0,-25.344253590823527,-118.98524850028792,0.0
4660,1,0,0,55,201,0,-24.178696809098934,-117.28122960374797,0.0
4661,0,0,0,201,0,0,-65.46592512254149,0.0,0.0
4662,1,1,1,52,34,113,-24.96872055872132,-8.916246560467844,-24.652732063123054
4663,1,0,0,56,201,0,-25.27733629599293,-139.11115457215217,0.0
4664,1,0,0,49,201,0,-23.060374920005536,-123.47235783616333,0.0
4665,1,0,0,56,201,0,-22.52197828540369,-174.85066257548175,0.0
4666,1,1,1,54,59,138,-24.458059514924148,-22.3967833460451,-24.369705730037627
4667,0,0,0,201,0,0,-49.652241179030696,0.0,0.0
4668,1,0,0,71,201,0,-26.206484412381418,-115.5471871945066,0.0
4669,1,1,1,55,36,102,-20.98159088546703,-10.819839174607342,-24.016984337665576
4670,1,1,1,54,42,124,-24.34080723500319,-11.974025738765397,-27.19050327539778
4671,1,0,0,49,201,0,-23.866947737952522,-144.49111407642127,0.0
4672,1,1,1,54,41,98,-26.19230279431999,-14.187535870215848,-23.658640165484243
4673,1,1,1,51,31,113,-21.392275395912325,-8.293486182425706,-25.56688589516927
4674,1,0,0,56,201,0,-27.38820511905778,-161.24779225884697,0.0
4675,1,0,0,55,201,0,-25.371562838660612,-150.40056747809624,0.0
4676,1,0,0,49,201,0,-25.27958482315066,-165.55016590249113,0.0
4677,1,1,1,48,84,106,-21.727235791386892,-31.28406696921138,-22.65271110179025
4678,1,0,0,128,201,0,-29.913068227603315,-114.38147688931576,0.0
4679,1,0,0,58,201,0,-24.560364831236164,-147.62815947580964,0.0
4680,1,1,1,105,34,94,-27.98042166600336,-9.00410622756173,-21.86078272030564
4681,1,1,0,50,23,201,-24.807288989048903,-5.818101443217153,-51.586995847697864
4682,1,0,0,54,201,0,-24.981816386412813,-188.0054198145144,0.0
4683,1,1,0,49,21,201,-24.496427380662166,-5.469426401741605,-63.763353448939455
4684,1,1,1,57,31,132,-26.011211977704768,-8.254106278236756,-30.617844378749904
4685,1,1,1,53,33,84,-25.10215085364355,-10.61579733348084,-17.434768669155737
4686,1,0,0,55,201,0,-23.917468318155333,-122.04134322174549,0.0
4687,1,0,0,53,201,0,-26.285229819712832,-114.1590754026117,0.0
4688,1,0,0,51,201,0,-24.04983590349357,-129.94482964816308,0.0
4689,1,0,0,49,201,0,-24.835653361623507,-261.6420342204646,0.0
4690,1,1,0,63,22,201,-25.338587030930718,-6.255590089039311,-36.74446157765777
4691,1,1,1,58,43,108,-26.85421238315658,-14.228127810365416,-20.99101368753362
4692,0,0,0,201,0,0,-102.33284703060666,0.0,0.0
4693,1,1,0,49,38,201,-20.21950257877078,-10.316848714150531,-96.49416491765862
4694,1,1,1,52,35,129,-26.33195027570594,-9.41721110393656,-30.77331231051966
4695,1,1,1,56,37,100,-24.28083963561859,-10.817176230714345,-20.05662501999088
4696,1,1,1,66,43,114,-25.061121304147036,-13.124952716845113,-25.443953511789513
4697,1,1,0,51,27,201,-21.906676732276118,-7.433121705597661,-45.32310057216533
4698,1,1,1,117,70,121,-30.926461591688994,-23.275198031243708,-36.34486123270488
4699,1,0,0,52,201,0,-23.573847655328816,-155.7433941366552,0.0
4700,1,0,0,51,201,0,-24.42687158178146,-130.53448017163052,0.0
4701,1,0,0,50,201,0,-23.624110209274125,-123.8754117367165,0.0
4702,1,1,1,50,28,76,-20.72911096284676,-7.7299323808245655,-14.7854054838915
4703,1,0,0,50,201,0,-21.75472041407011,-160.583858024739,0.0
4704,1,1,1,56,33,95,-22.713663295792475,-9.614816220624629,-25.54983288051081
4705,1,1,1,48,53,92,-21.914157286681245,-16.479983838466946,-19.417775111607305
4706,1,0,0,54,201,0,-25.19879792223431,-264.7146205779321,0.0
4707,1,0,0,53,201,0,-22.311263135625826,-206.17982544138437,0.0
4708,1,0,0,49,201,0,-22.529179466260715,-125.85689633815,0.0
4709,1,0,0,54,201,0,-24.40913572475773,-118.41333400462786,0.0
4710,1,0,0,55,201,0,-24.0722646996613,-120.85569000840206,0.0
4711,1,1,0,49,20,201,-24.329494418276752,-5.293861972327365,-158.37318924814102
4712,1,1,1,50,41,133,-19.862085426866834,-12.175744521614986,-38.90152353868757
4713,1,1,1,49,23,150,-23.13576970238855,-6.263735756083095,-29.30535831934328
4714,1,0,0,52,201,0,-23.086793332864442,-113.3586524604265,0.0
4715,1,1,1,61,36,101,-24.411203349621605,-10.344532542147226,-22.325375768545857
4716,1,1,1,51,30,107,-24.61826816726235,-8.189020286936891,-23.653182302148835
4717,1,0,0,71,201,0,-26.979313108684106,-162.80843926028348,0.0
4718,1,1,1,49,46,116,-23.138631510324007,-16.4357232828912,-26.670159819852607
4719,1,0,0,54,201,0,-24.7256272185241,-116.15052978135897,0.0
4720,1,0,0,46,201,0,-22.323376491761056,-178.38334381226065,0.0
4721,1,1,1,51,39,96,-23.078042744248677,-10.851056473931386,-24.134968548400014
4722,0,0,0,201,0,0,-44.28374597031491,0.0,0.0
4723,1,0,0,53,201,0,-21.151920873262366,-127.60671269174141,0.0
4724,1,1,1,58,41,103,-24.995280196211425,-12.250574415419296,-24.455511483740022
4725,1,0,0,53,201,0,-24.8709638421762,-191.12073683069866,0.0
4726,1,1,1,57,36,122,-21.35589071954831,-10.532863808943361,-30.464354376203246
4727,1,1,1,54,38,144,-24.94576728035707,-9.517147399187952,-24.35465885545674
4728,1,0,0,48,201,0,-22.140411024690525,-173.46402842543296,0.0
4729,1,0,0,51,201,0,-24.095681487683457,-123.48255778759874,0.0
4730,1,0,0,53,201,0,-22.587509752465866,-123.71388013497506,0.0
4731,1,0,0,58,201,0,-23.28414329666965,-127.81367513326826,0.0
4732,1,0,0,53,201,0,-24.13759758030948,-119.07472421679847,0.0
4733,1,1,1,51,34,113,-22.916451255468022,-8.737699024864714,-25.715009040717877
4734,1,0,0,52,201,0,-23.024499677288436,-124.41499121080432,0.0
4735,1,0,0,59,201,0,-25.18781106392554,-115.25517358844904,0.0
4736,1,1,1,49,31,106,-22.62507523954987,-8.065449507802807,-26.48123015310522
4737,1,1,1,56,42,112,-24.704951060556677,-12.10975792655212,-28.615931509212835
4738,1,1,1,53,41,91,-25.469524132903018,-10.901998412770626,-20.684629751615578
4739,1,1,1,57,40,102,-20.201961138687807,-11.104852186625346,-26.161389606762018
4740,1,0,0,50,201,0,-22.854956205363088,-158.55373619134224,0.0
4741,1,0,0,53,201,0,-25.480021869714662,-122.98538781571335,0.0
4742,1,1,1,54,31,122,-24.311781445099758,-9.239028716212273,-30.43801199047034
4743,1,1,1,52,20,177,-24.45718017845664,-5.342743011912513,-39.53314673669877
4744,1,0,0,53,201,0,-23.60665148697198,-136.2408480408286,0.0
4745,1,0,0,53,201,0,-25.838822074166057,-164.94222697654385,0.0
4746,1,1,1,50,48,91,-22.495075653321155,-15.827453574784565,-17.95425892261149
4747,1,0,0,50,201,0,-24.886456559703785,-162.28059323545753,0.0
4748,1,1,1,54,21,132,-25.145081083135086,-5.850649718281959,-26.663607643311785
4749,1,1,1,54,58,109,-23.063644379897013,-10.52119955826112,-25.24527993370817
4750,1,0,0,200,201,0,-35.23521944693316,-86.91360512990882,0.0
4751,1,1,1,49,34,122,-22.63125247038175,-10.615468175754012,-22.18785686750581
4752,1,0,0,51,201,0,-22.038011451178416,-119.33978714849655,0.0
4753,1,1,0,49,22,201,-23.356070499680925,-5.544684476013003,-46.45670232447949
4754,1,0,0,51,201,0,-21.59887816325313,-112.111246675724,0.0
4755,1,0,0,50,201,0,-23.288538494031307,-117.67746368321644,0.0
4756,1,1,1,59,52,162,-23.705663528395032,-17.877453133972253,-27.63694758543144
4757,1,1,0,50,22,201,-23.68192223621061,-6.084382706525048,-90.13478367732625
4758,1,0,0,49,201,0,-24.692516091343965,-131.17181356070225,0.0
4759,1,0,0,47,201,0,-22.041482719140802,-205.95215373597588,0.0
4760,1,1,0,46,21,201,-19.5115454240158,-5.108994028277999,-219.03457933999076
4761,1,0,0,49,201,0,-23.158736892357684,-158.06009923777523,0.0
4762,1,0,0,60,201,0,-27.287988287510885,-176.72163901383655,0.0
4763,1,0,0,54,201,0,-25.010040967753124,-93.31714194467303,0.0
4764,1,1,0,50,20,201,-23.889354681221988,-5.096639393058778,-66.04373305543788
4765,1,1,1,75,40,94,-24.511314341051396,-11.383590308506388,-20.265151654597872
4766,1,0,0,48,201,0,-20.999461975361513,-159.0611458898938,0.0
4767,1,1,1,58,37,117,-21.081258669646594,-10.839889282934193,-27.668462625671218
4768,1,1,1,79,38,114,-26.542440305101746,-10.946122606236935,-24.12201674724314
4769,1,1,1,56,42,124,-21.733771931287087,-12.786161049259956,-26.006863459137097
4770,1,1,0,61,25,201,-26.6626645718406,-6.263422302094164,-49.22300247840057
4771,1,0,0,49,201,0,-22.41264858979256,-152.1253272834474,0.0
4772,1,1,1,49,46,120,-21.158968110548503,-14.736772708882546,-34.160799606014265
4773,1,0,0,58,201,0,-26.39185504057807,-176.90814939962397,0.0
4774,1,0,0,52,201,0,-23.822987467011384,-117.22441836895285,0.0
4775,1,0,0,52,201,0,-24.88173037648406,-116.34428483033808,0.0
4776,1,0,0,51,201,0,-24.981810399419892,-275.2946236924669,0.0
4777,1,1,1,48,20,158,-23.267210256325583,-5.492113442362514,-29.107963026209266
4778,1,1,1,55,27,196,-24.754327930660594,-6.239286090635944,-34.918175609532724
4779,1,0,0,59,201,0,-24.54762795460875,-121.730599539379,0.0
4780,1,1,0,186,74,201,-36.83384783438982,-24.866408932504754,-44.44327561028509
4781,1,0,0,47,201,0,-23.64992413894184,-126.26425104343238,0.0
4782,1,1,1,55,39,93,-22.77424854642343,-12.83374815027059,-23.733872300819094
4783,1,1,1,57,39,107,-25.2604158802075,-11.526890918786604,-20.050755256950954
4784,0,0,0,201,0,0,-68.07407703612013,0.0,0.0
4785,1,0,0,49,201,0,-22.819439739663547,-142.9412313130459,0.0
4786,1,1,1,56,69,162,-26.158569218224446,-25.698987366404346,-35.80216767274715
4787,1,1,1,51,27,84,-22.476549152459786,-7.436448671712857,-15.445156481506375
4788,1,0,0,54,201,0,-25.189012351462033,-123.17096097422498,0.0
4789,1,1,1,56,39,96,-25.809490432360732,-10.400165654934124,-20.33799159326466
4790,1,0,0,51,201,0,-21.854856378790302,-149.79733045305383,0.0
4791,1,0,0,50,201,0,-22.98315873991915,-296.2048218982804,0.0
4792,1,1,1,53,29,95,-22.508816909229598,-8.216768693085,-20.785994587531523
4793,1,1,1,173,67,144,-46.10372296246414,-23.03666517884697,-32.94415529889525
4794,1,0,0,50,201,0,-23.178753876478975,-126.35175138515453,0.0
4795,1,1,1,70,25,98,-26.87499475559957,-5.734566560732545,-23.98016108417838
4796,1,0,0,50,201,0,-24.418874091741667,-116.24647211232362,0.0
4797,1,0,0,45,201,0,-20.52667818640318,-277.54326772193207,0.0
4798,1,1,1,56,42,90,-22.939885096735317,-13.833487719547401,-20.69886431128115
4799,1,0,0,56,201,0,-22.287763813373516,-106.01398923867043,0.0
4800,1,0,0,47,201,0,-21.428514674277814,-121.41577632300638,0.0
4801,1,0,0,110,201,0,-28.338227381356813,-122.39632384815957,0.0
4802,1,1,1,50,28,101,-22.556331733639905,-8.126926118870754,-27.35373333907315
4803,1,1,1,54,22,164,-24.90912041704756,-5.461710050460407,-31.580264777987658
4804,1,0,0,52,201,0,-24.347130448835646,-161.236584805735,0.0
4805,1,1,0,49,26,201,-22.781664389854207,-6.182323130998599,-33.94499772491221
4806,0,0,0,201,0,0,-51.66576739131127,0.0,0.0
4807,1,0,0,49,201,0,-24.397802177544804,-147.02154721882494,0.0
4808,1,1,1,53,64,87,-23.3237599206508,-21.28682147513322,-17.15794266225537
4809,1,1,1,58,33,98,-28.17135103158807,-8.975038097269508,-20.834702165841588
4810,1,1,1,58,58,167,-26.328407204806634,-18.492428515936652,-32.26580054367273
4811,1,1,1,54,28,151,-25.919997774750527,-7.819323247024087,-32.89813389836673
4812,1,0,0,54,201,0,-25.473341885258495,-161.38321879597984,0.0
4813,1,0,0,53,201,0,-22.426243922576685,-138.4096544214609,0.0
4814,0,0,0,201,0,0,-59.349838962428386,0.0,0.0
4815,1,1,1,56,43,130,-25.707991120426854,-10.688048350240267,-24.554146846530543
4816,1,1,1,76,73,114,-27.80924097976296,-25.113779673877588,-23.23174681542748
4817,1,0,0,49,201,0,-23.665245549387844,-162.88652105703514,0.0
4818,1,1,1,170,64,118,-40.542558257006775,-20.58627796975654,-30.10940683137268
4819,1,1,1,60,61,141,-26.62999761839586,-25.126293089172982,-24.02634815641252
4820,1,1,1,57,28,111,-24.444210865789653,-7.0080445277228955,-25.232143133043074
4821,1,1,1,53,29,107,-25.45056790073753,-7.473873727675642,-18.03064268324218
4822,1,1,1,55,28,131,-25.742431348179004,-6.641265826668459,-28.895826511115263
4823,1,0,0,57,201,0,-25.847949246932497,-119.29676609106762,0.0
4824,1,0,0,54,201,0,-25.836378907736535,-118.51256421731408,0.0
4825,1,1,1,146,44,114,-33.12475175790439,-12.92351765373835,-23.813114202774276
4826,0,0,0,201,0,0,-41.930650212378865,0.0,0.0
4827,0,0,0,201,0,0,-46.396455530446445,0.0,0.0
4828,1,0,0,53,201,0,-25.71990588387865,-116.94931670324473,0.0
4829,1,1,1,56,39,114,-25.804950548105058,-11.489413661067942,-22.022461748114328
4830,1,1,1,81,43,106,-26.571299085836568,-12.11007427137089,-22.489993885254137
4831,1,0,0,46,201,0,-20.185904519407806,-235.93492039320927,0.0
4832,1,1,0,54,47,201,-22.418434613933442,-15.152683584849026,-53.42157084764847
4833,1,0,0,48,201,0,-22.333391581900003,-169.5314136668749,0.0
4834,1,0,0,48,201,0,-23.701799924661128,-137.41675534401443,0.0
4835,1,0,0,52,201,0,-22.807731738666778,-350.1175128029254,0.0
4836,1,0,0,53,201,0,-20.897623794104696,-118.16369692209823,0.0
4837,1,0,0,60,201,0,-25.7080562989702,-120.51462744685429,0.0
4838,1,1,1,51,51,107,-24.122137123988058,-17.688897394886446,-24.504005500124215
4839,1,0,0,55,201,0,-25.291605745512744,-112.65268042150178,0.0
4840,1,1,1,56,44,81,-22.91254421178829,-13.070228641968217,-17.527794416893396
4841,1,1,1,57,34,92,-22.787497175997107,-8.635707229938692,-18.239561201722832
4842,1,0,0,49,201,0,-22.612981068422325,-145.85700823137782,0.0
4843,1,1,1,46,29,58,-21.76174361971929,-6.963042996630599,-12.23369492098184
4844,1,0,0,54,201,0,-24.224234784672262,-154.15168137113207,0.0
4845,1,1,1,56,51,99,-26.0733780159997,-13.460343717920704,-24.579637617853994
4846,1,1,1,51,22,176,-26.014570786987928,-6.140717258919877,-37.99954235939284
4847,1,1,1,51,29,128,-24.545107743855496,-7.542893541338537,-24.244280642670706
4848,1,0,0,52,201,0,-23.613554728520292,-163.31941807536836,0.0
4849,1,0,0,155,201,0,-37.577728640967436,-110.97509760318763,0.0
4850,1,1,1,60,44,114,-22.774731033486788,-14.768433682543284,-23.809024916837636
4851,0,0,0,201,0,0,-48.67334676226472,0.0,0.0
4852,1,1,0,49,21,201,-23.184756329037846,-6.04955803596807,-80.73221590600112
4853,1,1,1,54,41,110,-23.164887817643965,-12.537599442545083,-22.481733975675233
4854,1,1,0,48,22,201,-20.90302309861508,-4.908426035425195,-62.706006406482764
4855,1,0,0,50,201,0,-22.82311542598498,-141.40179065557248,0.0
4856,1,1,1,54,39,114,-26.551688597030022,-11.966708105487667,-21.871130796601037
4857,1,0,0,47,201,0,-22.047826694965348,-131.37196234005702,0.0
4858,1,0,0,49,201,0,-22.606884117538794,-126.50168313598094,0.0
4859,1,0,0,50,201,0,-22.86764534751575,-101.59424080676584,0.0
4860,1,1,1,52,54,108,-24.164016432987747,-13.850715904237585,-27.18910304871135
4861,1,0,0,47,201,0,-20.541510349827522,-149.40887158086343,0.0
4862,1,0,0,52,201,0,-25.516247208436155,-199.235225256955,0.0
4863,1,1,1,50,29,132,-22.485188170154498,-7.413734263785793,-27.855940698677056
4864,1,1,1,58,50,103,-24.278844785472796,-18.29722244014451,-22.54262790428012
4865,0,0,0,201,0,0,-61.22358941888756,0.0,0.0
4866,1,0,0,53,201,0,-22.30283394022346,-176.44623859604093,0.0
4867,1,1,1,58,36,90,-24.854493452643386,-12.747409019541621,-17.207730818217748
4868,1,0,0,49,201,0,-22.88367882191438,-150.20824147799837,0.0
4869,1,0,0,50,201,0,-24.30671755560352,-155.64990986473126,0.0
4870,1,0,0,57,201,0,-24.1675749166996,-124.32405670469778,0.0
4871,1,0,0,50,201,0,-25.209116002708445,-241.92792505293872,0.0
4872,1,0,0,50,201,0,-23.811260026010906,-129.7906048078679,0.0
4873,1,1,1,55,42,119,-22.892895453046155,-13.2364558301499,-27.542248002615835
4874,1,0,0,134,201,0,-29.346609378304628,-122.94459746843026,0.0
